datetime,arrivals,departures,occupancy,day_of_week,dow_name,bin_of_day,bin_of_week
2015-01-15 21:00:00,1.000000,2.000000,0.300000,3,Thursday,21,93
2015-01-15 22:00:00,2.000000,2.000000,0.233333,3,Thursday,22,94
2015-01-15 23:00:00,2.000000,2.000000,0.183333,3,Thursday,23,95
2015-01-16 00:00:00,2.000000,2.000000,0.383333,4,Friday,0,96
2015-01-16 01:00:00,5.000000,4.000000,0.750000,4,Friday,1,97
2015-01-16 02:00:00,0.000000,1.000000,0.000000,4,Friday,2,98
2015-01-16 03:00:00,0.000000,0.000000,0.000000,4,Friday,3,99
2015-01-16 04:00:00,0.000000,0.000000,0.000000,4,Friday,4,100
2015-01-16 05:00:00,1.000000,0.000000,0.883333,4,Friday,5,101
2015-01-16 06:00:00,4.000000,3.000000,1.483333,4,Friday,6,102
2015-01-16 07:00:00,17.000000,17.000000,3.550000,4,Friday,7,103
2015-01-16 08:00:00,26.000000,25.000000,5.183333,4,Friday,8,104
2015-01-16 09:00:00,23.000000,22.000000,5.016667,4,Friday,9,105
2015-01-16 10:00:00,13.000000,15.000000,4.583333,4,Friday,10,106
2015-01-16 11:00:00,17.000000,17.000000,2.400000,4,Friday,11,107
2015-01-16 12:00:00,17.000000,13.000000,4.183333,4,Friday,12,108
2015-01-16 13:00:00,26.000000,26.000000,5.583333,4,Friday,13,109
2015-01-16 14:00:00,23.000000,18.000000,7.566667,4,Friday,14,110
2015-01-16 15:00:00,29.000000,30.000000,11.266667,4,Friday,15,111
2015-01-16 16:00:00,23.000000,26.000000,8.183333,4,Friday,16,112
2015-01-16 17:00:00,28.000000,26.000000,8.100000,4,Friday,17,113
2015-01-16 18:00:00,13.000000,18.000000,5.233333,4,Friday,18,114
2015-01-16 19:00:00,13.000000,15.000000,3.733333,4,Friday,19,115
2015-01-16 20:00:00,6.000000,8.000000,0.950000,4,Friday,20,116
2015-01-16 21:00:00,9.000000,8.000000,1.550000,4,Friday,21,117
2015-01-16 22:00:00,7.000000,8.000000,1.583333,4,Friday,22,118
2015-01-16 23:00:00,7.000000,5.000000,1.083333,4,Friday,23,119
2015-01-17 00:00:00,1.000000,1.000000,2.066667,5,Saturday,0,120
2015-01-17 01:00:00,1.000000,3.000000,0.116667,5,Saturday,1,121
2015-01-17 02:00:00,1.000000,1.000000,0.233333,5,Saturday,2,122
2015-01-17 03:00:00,2.000000,2.000000,1.033333,5,Saturday,3,123
2015-01-17 04:00:00,0.000000,0.000000,0.000000,5,Saturday,4,124
2015-01-17 05:00:00,0.000000,0.000000,0.000000,5,Saturday,5,125
2015-01-17 06:00:00,0.000000,0.000000,0.000000,5,Saturday,6,126
2015-01-17 07:00:00,5.000000,3.000000,1.616667,5,Saturday,7,127
2015-01-17 08:00:00,15.000000,14.000000,5.500000,5,Saturday,8,128
2015-01-17 09:00:00,5.000000,6.000000,3.750000,5,Saturday,9,129
2015-01-17 10:00:00,7.000000,4.000000,4.300000,5,Saturday,10,130
2015-01-17 11:00:00,7.000000,11.000000,3.216667,5,Saturday,11,131
2015-01-17 12:00:00,15.000000,10.000000,3.316667,5,Saturday,12,132
2015-01-17 13:00:00,17.000000,16.000000,3.466667,5,Saturday,13,133
2015-01-17 14:00:00,10.000000,15.000000,2.416667,5,Saturday,14,134
2015-01-17 15:00:00,6.000000,6.000000,1.033333,5,Saturday,15,135
2015-01-17 16:00:00,8.000000,7.000000,2.383333,5,Saturday,16,136
2015-01-17 17:00:00,9.000000,12.000000,1.566667,5,Saturday,17,137
2015-01-17 18:00:00,4.000000,3.000000,0.433333,5,Saturday,18,138
2015-01-17 19:00:00,6.000000,3.000000,0.600000,5,Saturday,19,139
2015-01-17 20:00:00,5.000000,6.000000,2.350000,5,Saturday,20,140
2015-01-17 21:00:00,3.000000,6.000000,1.150000,5,Saturday,21,141
2015-01-17 22:00:00,2.000000,2.000000,0.100000,5,Saturday,22,142
2015-01-17 23:00:00,2.000000,2.000000,0.366667,5,Saturday,23,143
2015-01-18 00:00:00,1.000000,1.000000,0.250000,6,Sunday,0,144
2015-01-18 01:00:00,2.000000,2.000000,0.216667,6,Sunday,1,145
2015-01-18 02:00:00,1.000000,1.000000,0.266667,6,Sunday,2,146
2015-01-18 03:00:00,0.000000,0.000000,0.000000,6,Sunday,3,147
2015-01-18 04:00:00,0.000000,0.000000,0.000000,6,Sunday,4,148
2015-01-18 05:00:00,1.000000,1.000000,0.083333,6,Sunday,5,149
2015-01-18 06:00:00,0.000000,0.000000,0.000000,6,Sunday,6,150
2015-01-18 07:00:00,1.000000,1.000000,0.216667,6,Sunday,7,151
2015-01-18 08:00:00,4.000000,3.000000,0.566667,6,Sunday,8,152
2015-01-18 09:00:00,7.000000,8.000000,1.250000,6,Sunday,9,153
2015-01-18 10:00:00,4.000000,1.000000,0.666667,6,Sunday,10,154
2015-01-18 11:00:00,11.000000,13.000000,1.833333,6,Sunday,11,155
2015-01-18 12:00:00,3.000000,3.000000,1.450000,6,Sunday,12,156
2015-01-18 13:00:00,4.000000,2.000000,1.250000,6,Sunday,13,157
2015-01-18 14:00:00,3.000000,4.000000,0.583333,6,Sunday,14,158
2015-01-18 15:00:00,5.000000,3.000000,1.950000,6,Sunday,15,159
2015-01-18 16:00:00,14.000000,12.000000,5.316667,6,Sunday,16,160
2015-01-18 17:00:00,8.000000,11.000000,7.516667,6,Sunday,17,161
2015-01-18 18:00:00,8.000000,6.000000,2.533333,6,Sunday,18,162
2015-01-18 19:00:00,4.000000,7.000000,2.183333,6,Sunday,19,163
2015-01-18 20:00:00,0.000000,2.000000,0.400000,6,Sunday,20,164
2015-01-18 21:00:00,4.000000,4.000000,0.483333,6,Sunday,21,165
2015-01-18 22:00:00,1.000000,0.000000,0.166667,6,Sunday,22,166
2015-01-18 23:00:00,2.000000,2.000000,0.100000,6,Sunday,23,167
2015-01-19 00:00:00,0.000000,1.000000,0.083333,0,Monday,0,0
2015-01-19 01:00:00,0.000000,0.000000,0.000000,0,Monday,1,1
2015-01-19 02:00:00,0.000000,0.000000,0.000000,0,Monday,2,2
2015-01-19 03:00:00,0.000000,0.000000,0.000000,0,Monday,3,3
2015-01-19 04:00:00,0.000000,0.000000,0.000000,0,Monday,4,4
2015-01-19 05:00:00,1.000000,1.000000,0.116667,0,Monday,5,5
2015-01-19 06:00:00,2.000000,2.000000,0.266667,0,Monday,6,6
2015-01-19 07:00:00,12.000000,9.000000,1.216667,0,Monday,7,7
2015-01-19 08:00:00,20.000000,20.000000,3.633333,0,Monday,8,8
2015-01-19 09:00:00,18.000000,15.000000,2.816667,0,Monday,9,9
2015-01-19 10:00:00,12.000000,17.000000,2.450000,0,Monday,10,10
2015-01-19 11:00:00,11.000000,9.000000,1.450000,0,Monday,11,11
2015-01-19 12:00:00,22.000000,13.000000,7.400000,0,Monday,12,12
2015-01-19 13:00:00,32.000000,33.000000,14.866667,0,Monday,13,13
2015-01-19 14:00:00,28.000000,19.000000,14.233333,0,Monday,14,14
2015-01-19 15:00:00,24.000000,29.000000,14.383333,0,Monday,15,15
2015-01-19 16:00:00,28.000000,36.000000,8.900000,0,Monday,16,16
2015-01-19 17:00:00,18.000000,23.000000,5.166667,0,Monday,17,17
2015-01-19 18:00:00,20.000000,22.000000,3.766667,0,Monday,18,18
2015-01-19 19:00:00,10.000000,9.000000,1.066667,0,Monday,19,19
2015-01-19 20:00:00,6.000000,7.000000,0.766667,0,Monday,20,20
2015-01-19 21:00:00,3.000000,3.000000,0.350000,0,Monday,21,21
2015-01-19 22:00:00,5.000000,5.000000,0.950000,0,Monday,22,22
2015-01-19 23:00:00,1.000000,1.000000,0.033333,0,Monday,23,23
2015-01-20 00:00:00,2.000000,2.000000,0.200000,1,Tuesday,0,24
2015-01-20 01:00:00,1.000000,1.000000,0.033333,1,Tuesday,1,25
2015-01-20 02:00:00,1.000000,1.000000,0.100000,1,Tuesday,2,26
2015-01-20 03:00:00,0.000000,0.000000,0.000000,1,Tuesday,3,27
2015-01-20 04:00:00,2.000000,2.000000,0.233333,1,Tuesday,4,28
2015-01-20 05:00:00,0.000000,0.000000,0.000000,1,Tuesday,5,29
2015-01-20 06:00:00,7.000000,5.000000,1.016667,1,Tuesday,6,30
2015-01-20 07:00:00,23.000000,16.000000,4.450000,1,Tuesday,7,31
2015-01-20 08:00:00,33.000000,36.000000,6.100000,1,Tuesday,8,32
2015-01-20 09:00:00,30.000000,33.000000,5.033333,1,Tuesday,9,33
2015-01-20 10:00:00,19.000000,14.000000,5.166667,1,Tuesday,10,34
2015-01-20 11:00:00,21.000000,24.000000,5.866667,1,Tuesday,11,35
2015-01-20 12:00:00,22.000000,20.000000,5.216667,1,Tuesday,12,36
2015-01-20 13:00:00,10.000000,14.000000,3.650000,1,Tuesday,13,37
2015-01-20 14:00:00,11.000000,11.000000,4.550000,1,Tuesday,14,38
2015-01-20 15:00:00,9.000000,12.000000,2.750000,1,Tuesday,15,39
2015-01-20 16:00:00,30.000000,27.000000,4.600000,1,Tuesday,16,40
2015-01-20 17:00:00,41.000000,40.000000,6.516667,1,Tuesday,17,41
2015-01-20 18:00:00,18.000000,20.000000,2.466667,1,Tuesday,18,42
2015-01-20 19:00:00,10.000000,12.000000,1.716667,1,Tuesday,19,43
2015-01-20 20:00:00,10.000000,9.000000,1.400000,1,Tuesday,20,44
2015-01-20 21:00:00,10.000000,9.000000,1.400000,1,Tuesday,21,45
2015-01-20 22:00:00,5.000000,6.000000,1.550000,1,Tuesday,22,46
2015-01-20 23:00:00,5.000000,6.000000,1.033333,1,Tuesday,23,47
2015-01-21 00:00:00,0.000000,0.000000,0.000000,2,Wednesday,0,48
2015-01-21 01:00:00,0.000000,0.000000,0.000000,2,Wednesday,1,49
2015-01-21 02:00:00,0.000000,0.000000,0.000000,2,Wednesday,2,50
2015-01-21 03:00:00,0.000000,0.000000,0.000000,2,Wednesday,3,51
2015-01-21 04:00:00,1.000000,1.000000,0.083333,2,Wednesday,4,52
2015-01-21 05:00:00,0.000000,0.000000,0.000000,2,Wednesday,5,53
2015-01-21 06:00:00,9.000000,9.000000,0.933333,2,Wednesday,6,54
2015-01-21 07:00:00,18.000000,11.000000,2.166667,2,Wednesday,7,55
2015-01-21 08:00:00,35.000000,34.000000,5.483333,2,Wednesday,8,56
2015-01-21 09:00:00,16.000000,24.000000,3.250000,2,Wednesday,9,57
2015-01-21 10:00:00,22.000000,19.000000,3.383333,2,Wednesday,10,58
2015-01-21 11:00:00,6.000000,9.000000,1.216667,2,Wednesday,11,59
2015-01-21 12:00:00,18.000000,15.000000,2.483333,2,Wednesday,12,60
2015-01-21 13:00:00,23.000000,25.000000,4.050000,2,Wednesday,13,61
2015-01-21 14:00:00,18.000000,16.000000,4.650000,2,Wednesday,14,62
2015-01-21 15:00:00,22.000000,21.000000,5.533333,2,Wednesday,15,63
2015-01-21 16:00:00,29.000000,25.000000,7.950000,2,Wednesday,16,64
2015-01-21 17:00:00,41.000000,41.000000,10.100000,2,Wednesday,17,65
2015-01-21 18:00:00,20.000000,27.000000,4.900000,2,Wednesday,18,66
2015-01-21 19:00:00,13.000000,10.000000,2.166667,2,Wednesday,19,67
2015-01-21 20:00:00,4.000000,8.000000,1.600000,2,Wednesday,20,68
2015-01-21 21:00:00,2.000000,1.000000,0.316667,2,Wednesday,21,69
2015-01-21 22:00:00,2.000000,3.000000,0.350000,2,Wednesday,22,70
2015-01-21 23:00:00,1.000000,1.000000,0.100000,2,Wednesday,23,71
2015-01-22 00:00:00,2.000000,1.000000,0.050000,3,Thursday,0,72
2015-01-22 01:00:00,3.000000,4.000000,1.633333,3,Thursday,1,73
2015-01-22 02:00:00,0.000000,0.000000,0.000000,3,Thursday,2,74
2015-01-22 03:00:00,1.000000,1.000000,0.083333,3,Thursday,3,75
2015-01-22 04:00:00,1.000000,1.000000,0.200000,3,Thursday,4,76
2015-01-22 05:00:00,0.000000,0.000000,0.000000,3,Thursday,5,77
2015-01-22 06:00:00,9.000000,8.000000,1.183333,3,Thursday,6,78
2015-01-22 07:00:00,17.000000,14.000000,2.850000,3,Thursday,7,79
2015-01-22 08:00:00,32.000000,29.000000,4.016667,3,Thursday,8,80
2015-01-22 09:00:00,25.000000,28.000000,4.766667,3,Thursday,9,81
2015-01-22 10:00:00,13.000000,14.000000,2.050000,3,Thursday,10,82
2015-01-22 11:00:00,15.000000,17.000000,2.083333,3,Thursday,11,83
2015-01-22 12:00:00,15.000000,15.000000,2.366667,3,Thursday,12,84
2015-01-22 13:00:00,20.000000,18.000000,4.116667,3,Thursday,13,85
2015-01-22 14:00:00,9.000000,11.000000,2.983333,3,Thursday,14,86
2015-01-22 15:00:00,10.000000,10.000000,2.183333,3,Thursday,15,87
2015-01-22 16:00:00,21.000000,19.000000,3.066667,3,Thursday,16,88
2015-01-22 17:00:00,27.000000,28.000000,5.633333,3,Thursday,17,89
2015-01-22 18:00:00,21.000000,20.000000,3.583333,3,Thursday,18,90
2015-01-22 19:00:00,13.000000,15.000000,2.033333,3,Thursday,19,91
2015-01-22 20:00:00,9.000000,9.000000,1.233333,3,Thursday,20,92
2015-01-22 21:00:00,8.000000,6.000000,2.916667,3,Thursday,21,93
2015-01-22 22:00:00,1.000000,3.000000,2.483333,3,Thursday,22,94
2015-01-22 23:00:00,4.000000,3.000000,1.350000,3,Thursday,23,95
2015-01-23 00:00:00,1.000000,3.000000,0.833333,4,Friday,0,96
2015-01-23 01:00:00,0.000000,0.000000,0.000000,4,Friday,1,97
2015-01-23 02:00:00,0.000000,0.000000,0.000000,4,Friday,2,98
2015-01-23 03:00:00,0.000000,0.000000,0.000000,4,Friday,3,99
2015-01-23 04:00:00,0.000000,0.000000,0.000000,4,Friday,4,100
2015-01-23 05:00:00,0.000000,0.000000,0.000000,4,Friday,5,101
2015-01-23 06:00:00,8.000000,7.000000,0.783333,4,Friday,6,102
2015-01-23 07:00:00,17.000000,13.000000,2.266667,4,Friday,7,103
2015-01-23 08:00:00,22.000000,25.000000,3.750000,4,Friday,8,104
2015-01-23 09:00:00,27.000000,24.000000,3.950000,4,Friday,9,105
2015-01-23 10:00:00,10.000000,13.000000,1.900000,4,Friday,10,106
2015-01-23 11:00:00,15.000000,16.000000,2.333333,4,Friday,11,107
2015-01-23 12:00:00,10.000000,11.000000,1.500000,4,Friday,12,108
2015-01-23 13:00:00,7.000000,6.000000,1.033333,4,Friday,13,109
2015-01-23 14:00:00,12.000000,8.000000,1.483333,4,Friday,14,110
2015-01-23 15:00:00,13.000000,12.000000,6.766667,4,Friday,15,111
2015-01-23 16:00:00,19.000000,17.000000,8.716667,4,Friday,16,112
2015-01-23 17:00:00,17.000000,17.000000,7.600000,4,Friday,17,113
2015-01-23 18:00:00,10.000000,16.000000,3.050000,4,Friday,18,114
2015-01-23 19:00:00,8.000000,9.000000,1.133333,4,Friday,19,115
2015-01-23 20:00:00,10.000000,6.000000,1.983333,4,Friday,20,116
2015-01-23 21:00:00,3.000000,8.000000,0.833333,4,Friday,21,117
2015-01-23 22:00:00,3.000000,3.000000,0.366667,4,Friday,22,118
2015-01-23 23:00:00,2.000000,2.000000,0.150000,4,Friday,23,119
2015-01-24 00:00:00,3.000000,2.000000,0.416667,5,Saturday,0,120
2015-01-24 01:00:00,1.000000,1.000000,0.333333,5,Saturday,1,121
2015-01-24 02:00:00,2.000000,3.000000,0.283333,5,Saturday,2,122
2015-01-24 03:00:00,0.000000,0.000000,0.000000,5,Saturday,3,123
2015-01-24 04:00:00,5.000000,0.000000,0.950000,5,Saturday,4,124
2015-01-24 05:00:00,0.000000,5.000000,1.100000,5,Saturday,5,125
2015-01-24 06:00:00,1.000000,1.000000,0.233333,5,Saturday,6,126
2015-01-24 07:00:00,3.000000,3.000000,0.433333,5,Saturday,7,127
2015-01-24 08:00:00,2.000000,2.000000,0.550000,5,Saturday,8,128
2015-01-24 09:00:00,7.000000,5.000000,0.833333,5,Saturday,9,129
2015-01-24 10:00:00,11.000000,8.000000,2.683333,5,Saturday,10,130
2015-01-24 11:00:00,11.000000,15.000000,2.466667,5,Saturday,11,131
2015-01-24 12:00:00,18.000000,13.000000,3.733333,5,Saturday,12,132
2015-01-24 13:00:00,18.000000,21.000000,3.833333,5,Saturday,13,133
2015-01-24 14:00:00,29.000000,25.000000,8.666667,5,Saturday,14,134
2015-01-24 15:00:00,27.000000,23.000000,10.600000,5,Saturday,15,135
2015-01-24 16:00:00,39.000000,33.000000,16.450000,5,Saturday,16,136
2015-01-24 17:00:00,16.000000,29.000000,10.550000,5,Saturday,17,137
2015-01-24 18:00:00,13.000000,15.000000,3.600000,5,Saturday,18,138
2015-01-24 19:00:00,7.000000,8.000000,1.916667,5,Saturday,19,139
2015-01-24 20:00:00,8.000000,5.000000,3.016667,5,Saturday,20,140
2015-01-24 21:00:00,1.000000,2.000000,3.216667,5,Saturday,21,141
2015-01-24 22:00:00,3.000000,6.000000,0.866667,5,Saturday,22,142
2015-01-24 23:00:00,5.000000,4.000000,0.283333,5,Saturday,23,143
2015-01-25 00:00:00,4.000000,5.000000,0.500000,6,Sunday,0,144
2015-01-25 01:00:00,3.000000,3.000000,0.500000,6,Sunday,1,145
2015-01-25 02:00:00,3.000000,0.000000,0.516667,6,Sunday,2,146
2015-01-25 03:00:00,3.000000,6.000000,0.500000,6,Sunday,3,147
2015-01-25 04:00:00,0.000000,0.000000,0.000000,6,Sunday,4,148
2015-01-25 05:00:00,1.000000,1.000000,0.050000,6,Sunday,5,149
2015-01-25 06:00:00,1.000000,1.000000,0.066667,6,Sunday,6,150
2015-01-25 07:00:00,2.000000,2.000000,0.300000,6,Sunday,7,151
2015-01-25 08:00:00,2.000000,2.000000,0.683333,6,Sunday,8,152
2015-01-25 09:00:00,16.000000,8.000000,3.966667,6,Sunday,9,153
2015-01-25 10:00:00,15.000000,18.000000,6.183333,6,Sunday,10,154
2015-01-25 11:00:00,19.000000,14.000000,8.166667,6,Sunday,11,155
2015-01-25 12:00:00,18.000000,18.000000,9.166667,6,Sunday,12,156
2015-01-25 13:00:00,30.000000,27.000000,13.216667,6,Sunday,13,157
2015-01-25 14:00:00,36.000000,32.000000,17.133333,6,Sunday,14,158
2015-01-25 15:00:00,35.000000,34.000000,19.866667,6,Sunday,15,159
2015-01-25 16:00:00,30.000000,28.000000,18.183333,6,Sunday,16,160
2015-01-25 17:00:00,11.000000,23.000000,15.400000,6,Sunday,17,161
2015-01-25 18:00:00,18.000000,21.000000,8.433333,6,Sunday,18,162
2015-01-25 19:00:00,6.000000,9.000000,1.900000,6,Sunday,19,163
2015-01-25 20:00:00,2.000000,4.000000,0.533333,6,Sunday,20,164
2015-01-25 21:00:00,4.000000,1.000000,0.400000,6,Sunday,21,165
2015-01-25 22:00:00,1.000000,4.000000,0.816667,6,Sunday,22,166
2015-01-25 23:00:00,2.000000,1.000000,0.133333,6,Sunday,23,167
2015-01-26 00:00:00,0.000000,1.000000,0.283333,0,Monday,0,0
2015-01-26 01:00:00,0.000000,0.000000,0.000000,0,Monday,1,1
2015-01-26 02:00:00,1.000000,1.000000,0.150000,0,Monday,2,2
2015-01-26 03:00:00,0.000000,0.000000,0.000000,0,Monday,3,3
2015-01-26 04:00:00,1.000000,0.000000,0.033333,0,Monday,4,4
2015-01-26 05:00:00,5.000000,5.000000,0.866667,0,Monday,5,5
2015-01-26 06:00:00,4.000000,5.000000,0.650000,0,Monday,6,6
2015-01-26 07:00:00,20.000000,14.000000,3.216667,0,Monday,7,7
2015-01-26 08:00:00,28.000000,34.000000,5.000000,0,Monday,8,8
2015-01-26 09:00:00,17.000000,15.000000,2.400000,0,Monday,9,9
2015-01-26 10:00:00,15.000000,14.000000,2.583333,0,Monday,10,10
2015-01-26 11:00:00,20.000000,18.000000,4.500000,0,Monday,11,11
2015-01-26 12:00:00,21.000000,23.000000,3.966667,0,Monday,12,12
2015-01-26 13:00:00,27.000000,26.000000,6.600000,0,Monday,13,13
2015-01-26 14:00:00,10.000000,8.000000,3.650000,0,Monday,14,14
2015-01-26 15:00:00,20.000000,22.000000,5.683333,0,Monday,15,15
2015-01-26 16:00:00,37.000000,29.000000,11.200000,0,Monday,16,16
2015-01-26 17:00:00,37.000000,36.000000,14.733333,0,Monday,17,17
2015-01-26 18:00:00,17.000000,28.000000,4.583333,0,Monday,18,18
2015-01-26 19:00:00,14.000000,11.000000,2.200000,0,Monday,19,19
2015-01-26 20:00:00,10.000000,15.000000,1.716667,0,Monday,20,20
2015-01-26 21:00:00,6.000000,3.000000,1.150000,0,Monday,21,21
2015-01-26 22:00:00,3.000000,5.000000,0.566667,0,Monday,22,22
2015-01-26 23:00:00,4.000000,4.000000,0.733333,0,Monday,23,23
2015-01-27 00:00:00,2.000000,3.000000,0.166667,1,Tuesday,0,24
2015-01-27 01:00:00,1.000000,1.000000,0.066667,1,Tuesday,1,25
2015-01-27 02:00:00,0.000000,0.000000,0.000000,1,Tuesday,2,26
2015-01-27 03:00:00,0.000000,0.000000,0.000000,1,Tuesday,3,27
2015-01-27 04:00:00,1.000000,1.000000,0.166667,1,Tuesday,4,28
2015-01-27 05:00:00,5.000000,5.000000,1.983333,1,Tuesday,5,29
2015-01-27 06:00:00,7.000000,5.000000,0.983333,1,Tuesday,6,30
2015-01-27 07:00:00,24.000000,22.000000,3.750000,1,Tuesday,7,31
2015-01-27 08:00:00,40.000000,36.000000,6.500000,1,Tuesday,8,32
2015-01-27 09:00:00,25.000000,28.000000,4.783333,1,Tuesday,9,33
2015-01-27 10:00:00,11.000000,15.000000,2.316667,1,Tuesday,10,34
2015-01-27 11:00:00,15.000000,16.000000,2.000000,1,Tuesday,11,35
2015-01-27 12:00:00,11.000000,10.000000,1.533333,1,Tuesday,12,36
2015-01-27 13:00:00,5.000000,6.000000,0.900000,1,Tuesday,13,37
2015-01-27 14:00:00,12.000000,10.000000,1.733333,1,Tuesday,14,38
2015-01-27 15:00:00,14.000000,14.000000,2.266667,1,Tuesday,15,39
2015-01-27 16:00:00,14.000000,15.000000,2.533333,1,Tuesday,16,40
2015-01-27 17:00:00,20.000000,20.000000,4.083333,1,Tuesday,17,41
2015-01-27 18:00:00,12.000000,12.000000,3.166667,1,Tuesday,18,42
2015-01-27 19:00:00,10.000000,8.000000,2.083333,1,Tuesday,19,43
2015-01-27 20:00:00,8.000000,10.000000,4.000000,1,Tuesday,20,44
2015-01-27 21:00:00,6.000000,7.000000,0.966667,1,Tuesday,21,45
2015-01-27 22:00:00,4.000000,3.000000,0.750000,1,Tuesday,22,46
2015-01-27 23:00:00,2.000000,3.000000,0.316667,1,Tuesday,23,47
2015-01-28 00:00:00,1.000000,1.000000,0.083333,2,Wednesday,0,48
2015-01-28 01:00:00,1.000000,0.000000,0.083333,2,Wednesday,1,49
2015-01-28 02:00:00,4.000000,5.000000,2.000000,2,Wednesday,2,50
2015-01-28 03:00:00,0.000000,0.000000,0.000000,2,Wednesday,3,51
2015-01-28 04:00:00,0.000000,0.000000,0.000000,2,Wednesday,4,52
2015-01-28 05:00:00,4.000000,3.000000,1.100000,2,Wednesday,5,53
2015-01-28 06:00:00,11.000000,11.000000,1.966667,2,Wednesday,6,54
2015-01-28 07:00:00,17.000000,14.000000,2.350000,2,Wednesday,7,55
2015-01-28 08:00:00,38.000000,37.000000,4.583333,2,Wednesday,8,56
2015-01-28 09:00:00,21.000000,25.000000,3.516667,2,Wednesday,9,57
2015-01-28 10:00:00,16.000000,17.000000,2.800000,2,Wednesday,10,58
2015-01-28 11:00:00,18.000000,17.000000,2.550000,2,Wednesday,11,59
2015-01-28 12:00:00,15.000000,13.000000,2.100000,2,Wednesday,12,60
2015-01-28 13:00:00,15.000000,12.000000,2.950000,2,Wednesday,13,61
2015-01-28 14:00:00,12.000000,9.000000,8.450000,2,Wednesday,14,62
2015-01-28 15:00:00,7.000000,10.000000,7.066667,2,Wednesday,15,63
2015-01-28 16:00:00,33.000000,33.000000,8.300000,2,Wednesday,16,64
2015-01-28 17:00:00,42.000000,44.000000,8.550000,2,Wednesday,17,65
2015-01-28 18:00:00,23.000000,23.000000,3.633333,2,Wednesday,18,66
2015-01-28 19:00:00,25.000000,28.000000,5.333333,2,Wednesday,19,67
2015-01-28 20:00:00,8.000000,6.000000,1.150000,2,Wednesday,20,68
2015-01-28 21:00:00,9.000000,8.000000,3.083333,2,Wednesday,21,69
2015-01-28 22:00:00,11.000000,7.000000,3.033333,2,Wednesday,22,70
2015-01-28 23:00:00,5.000000,11.000000,5.900000,2,Wednesday,23,71
2015-01-29 00:00:00,2.000000,4.000000,0.716667,3,Thursday,0,72
2015-01-29 01:00:00,1.000000,1.000000,0.100000,3,Thursday,1,73
2015-01-29 02:00:00,1.000000,1.000000,0.050000,3,Thursday,2,74
2015-01-29 03:00:00,0.000000,0.000000,0.000000,3,Thursday,3,75
2015-01-29 04:00:00,0.000000,0.000000,0.000000,3,Thursday,4,76
2015-01-29 05:00:00,3.000000,3.000000,0.866667,3,Thursday,5,77
2015-01-29 06:00:00,10.000000,8.000000,1.083333,3,Thursday,6,78
2015-01-29 07:00:00,22.000000,19.000000,3.316667,3,Thursday,7,79
2015-01-29 08:00:00,34.000000,29.000000,4.650000,3,Thursday,8,80
2015-01-29 09:00:00,21.000000,30.000000,4.200000,3,Thursday,9,81
2015-01-29 10:00:00,17.000000,15.000000,3.000000,3,Thursday,10,82
2015-01-29 11:00:00,23.000000,20.000000,3.933333,3,Thursday,11,83
2015-01-29 12:00:00,21.000000,23.000000,4.216667,3,Thursday,12,84
2015-01-29 13:00:00,13.000000,12.000000,5.183333,3,Thursday,13,85
2015-01-29 14:00:00,17.000000,18.000000,6.000000,3,Thursday,14,86
2015-01-29 15:00:00,20.000000,20.000000,4.183333,3,Thursday,15,87
2015-01-29 16:00:00,28.000000,26.000000,5.866667,3,Thursday,16,88
2015-01-29 17:00:00,26.000000,21.000000,7.266667,3,Thursday,17,89
2015-01-29 18:00:00,21.000000,29.000000,6.100000,3,Thursday,18,90
2015-01-29 19:00:00,13.000000,14.000000,1.983333,3,Thursday,19,91
2015-01-29 20:00:00,11.000000,11.000000,1.466667,3,Thursday,20,92
2015-01-29 21:00:00,10.000000,11.000000,2.416667,3,Thursday,21,93
2015-01-29 22:00:00,4.000000,5.000000,0.533333,3,Thursday,22,94
2015-01-29 23:00:00,2.000000,1.000000,0.200000,3,Thursday,23,95
2015-01-30 00:00:00,0.000000,1.000000,0.050000,4,Friday,0,96
2015-01-30 01:00:00,0.000000,0.000000,0.000000,4,Friday,1,97
2015-01-30 02:00:00,1.000000,1.000000,0.316667,4,Friday,2,98
2015-01-30 03:00:00,1.000000,1.000000,0.033333,4,Friday,3,99
2015-01-30 04:00:00,0.000000,0.000000,0.000000,4,Friday,4,100
2015-01-30 05:00:00,2.000000,2.000000,0.333333,4,Friday,5,101
2015-01-30 06:00:00,10.000000,7.000000,1.383333,4,Friday,6,102
